Output Of Scenarial 04
Part One: Trip Distribution O-D Matrix
,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Trip Production Of Each Zone
Zone1,   0.00000, 205.64649, 534.88028,  66.38270,  80.49592, 271.60461, 176.64865, 281.84857, 167.34801, 451.08686, 106.84333,  33.91881, 525.46383, 120.31246,  20.93971,  12.08215,  32.19739, 213.80319, 251.01037, 492.15698,  31.14029, 140.17038,  96.54074,   7.69191, 195.28635,4515.50000
Zone2, 282.20281,   0.00000,1112.88438,  79.97724, 281.90471, 327.22664, 212.82460, 494.06920, 348.18818, 938.54184, 128.72382, 235.16218, 232.89483, 250.32490,  16.36279,  14.55646, 223.22744,  94.76135, 111.25222,1023.99329, 215.89842, 971.81390, 669.32570,  53.32874,  86.55436,8406.00000
Zone3, 751.79639,1139.86565,   0.00000, 138.19124,1043.57609, 220.41069, 143.35268,   0.00000,1288.94922,3474.36483,  86.70475, 158.39865,1126.40722, 926.67157,  60.57301,   9.80482, 150.35974, 458.31787, 197.94740,3790.69546, 145.42312, 654.58657, 450.83901,  35.92074,1150.84331,17604.00000
Zone4, 105.94715,  68.90844, 149.26451,   0.00000,1699.57096,2747.93664, 398.78440, 636.27328, 229.07027,1869.17289,1080.97828,  76.57173, 436.39141,  53.46597, 442.11581, 122.24014,  72.68563, 177.56099, 208.46111, 218.71095,  70.29921, 316.43469, 217.94077, 548.81481,  66.39996,12014.00000
Zone5, 105.44334, 199.35138, 720.50567,1394.92276,   0.00000,2734.86932, 396.88805,1243.33994,1105.73125,   0.00000,1075.83788,  76.20761,2318.01837, 258.08236, 611.43288, 208.43757, 713.22423, 943.16622, 407.35330,1055.72640,1654.76238, 539.56810, 371.62135, 758.99440, 320.51524,19214.00000
Zone6, 435.70532, 283.38444, 239.29300,2762.02758,3349.24578,   0.00000,1639.99198,2616.65968, 224.09795, 604.05640,6177.36711, 314.89954,1794.64994,  52.30541, 871.25194, 698.55445,1894.16105, 730.21561, 857.29166, 213.96349,1831.97179,1432.96994, 986.94165,2028.02044, 666.97387,32706.00000
Zone7, 170.28229, 149.49992, 126.23941, 294.18587, 356.73097,1203.66067,   0.00000,   0.00000,  87.58193, 236.07724, 473.49383, 166.12576, 701.38484,  20.44199,  92.79777,  53.54405, 157.69470, 285.38276, 335.04660,  83.62118, 152.51725, 686.51910, 472.83217,  37.67305, 260.66663,6604.00000
Zone8, 399.24000, 509.99505,   0.00000, 689.74152,1642.18363,2822.07554,   0.00000,   0.00000,   0.00000,   0.00000,1110.14291, 389.49470,   0.00000, 523.20465,  95.31840, 201.13405, 688.23332,   0.00000, 991.29574,2140.25071,1596.78059, 520.66199, 358.59999, 164.41801, 771.22920,15614.00000
Zone9, 176.31892, 267.33287, 966.20777, 143.84605,1086.27947, 140.00573,  91.05818,   0.00000,   0.00000,   0.00000, 164.85418,  17.48434,1172.50006, 346.09191,  63.05167, 105.43189, 360.76308, 477.07234, 206.04745,1415.74326, 837.01192, 272.92434, 187.97352,  86.18582, 429.81523,9014.00000
Zone10, 540.34332, 819.26276,2961.02028,1713.49784,   0.00000, 429.05865, 279.05501,   0.00000,   0.00000,   0.00000, 505.20870,  53.58215,3593.21937,1060.62609,   0.00000, 323.10439,1105.58706,1462.02601, 631.44874,4338.65741,2565.08936, 836.39827, 576.05974,1295.55202,1317.20285,26406.00000
Zone11, 175.04680, 113.85112,  96.13717,1109.65849,1345.57635,6308.91223, 658.87503,1051.25620, 269.49028, 726.41152,   0.00000, 139.31016, 899.65772,  62.90017, 437.04979,   0.00000,1057.45310,1108.12769, 158.09993, 257.30303,1022.73471, 799.98399, 550.97981,1132.18277, 123.00192,19604.00000
Zone12,  48.37264, 181.04991, 152.88057,  68.42160,  82.96831, 279.94681, 182.07432, 290.50540,  24.87968,  67.06323, 121.26492,   0.00000, 199.24467,   5.80702,  24.47290,  77.55454, 265.37336, 278.09042,  95.17778,  23.75454, 256.66060,1155.29488, 795.69613,  63.39734,  74.04842,4814.00000
Zone13, 610.47941, 146.06955, 842.46241, 317.66544,2511.06928,1299.72728, 845.32830,   0.00000,1292.89338,3484.99632, 606.85370, 162.31390,   0.00000, 301.76680, 145.75173, 388.11108,1328.02463,   0.00000,1912.81811,1234.42443,3081.17014,1004.67665, 691.95954, 317.26330,1488.17464,24014.00000
Zone14, 141.41153, 214.40665, 774.91920,  41.39349, 312.59039,  40.28838,  26.20312, 434.13781, 386.08890,1040.70328,  47.43884,   5.03134, 337.40144,   0.00000,  18.14390,  30.33933, 103.81405, 137.28349,  59.29271,1577.80484, 240.86056,  78.53736,  54.09171,  24.80104, 479.01663,6606.00000
Zone15,  22.13698,  11.99086,  43.33797, 292.85280, 493.45923, 574.16380,  83.32345,  74.78612,  66.50904,   0.00000, 282.01479,  18.14153, 139.42736,  15.52349,   0.00000,  40.24410, 137.70582, 144.30487,  24.50205,  63.50128, 133.18465, 104.17715,  71.75082, 307.68304,  19.27879,3164.00000
Zone16,  18.45955,  12.00616,  10.13814, 117.01894, 243.11261, 665.30581,  69.48161, 177.61730, 125.17324, 337.40469,   0.00000,  91.82358, 417.87434,  29.21597,  58.16091,   0.00000,   0.00000,   0.00000,  73.43449, 119.51249,   0.00000, 527.29390, 363.16764, 150.66654,  57.13211,3664.00000
Zone17,  43.96000, 164.53420, 138.93453,  62.18006, 672.64877,1458.70922, 165.46517, 491.43505, 346.33180, 933.53796, 797.37362, 254.05931,1156.18298,  80.83531, 160.92076,   0.00000,   0.00000,   0.00000, 203.17999, 330.66952,1314.35370,1458.92720,1004.81941, 416.86717, 158.07426,11814.00000
Zone18, 296.65599,  70.98095, 409.38566, 154.36615,1220.22747, 631.58868, 410.77831,   0.00000, 628.26782,1693.49698,1146.25397, 365.21961,   0.00000, 146.64037, 231.32952,   0.00000,   0.00000,   0.00000,   0.00000, 702.27625,1889.43188,2097.26160,   0.00000, 599.26192, 912.57687,13606.00000
Zone19, 273.77859,  65.50707, 146.11649, 142.46180, 435.51930, 582.88208, 379.10008, 763.29576, 224.23914, 604.43699, 105.25257,  72.79209,1795.78067, 125.55321,  25.27915,  67.31390, 230.33230,   0.00000,   0.00000, 817.87663, 534.39746, 174.25089, 120.01331,  55.02608,1062.79445,8804.00000
Zone20, 750.61814,1138.07920,4113.30254, 219.71831,1659.24247, 213.85238, 139.08723,2304.42111,2049.37552,5524.09522, 251.80726,  26.70654,1790.94051,2047.36116,  96.30856, 161.04242, 551.04920, 811.51990,1202.29243,   0.00000,1278.49763, 416.87951, 287.12099, 131.64491,4049.03686,31214.00000
Zone21,  34.83009, 130.36261, 110.07965,  49.26608,1814.24509,1277.30626, 131.10023,1325.48168, 934.11420,2517.90642, 698.21339, 201.29453,3118.41689, 218.02621, 140.90889,   0.00000,1527.95408,1601.17573, 548.01007, 891.87044,   0.00000,1155.92720, 796.13163, 365.02617, 426.35245,20014.00000
Zone22, 223.56313, 836.75568, 706.56587, 316.22312, 843.56500,1424.70616, 841.49017, 616.30590, 434.33274,1170.74464, 778.78655,1292.04481,1449.96249, 101.37510, 157.16964, 498.07011,1704.27851,1785.94986, 254.80687, 414.69076,1648.32349,   0.00000,7100.89955, 407.14984, 198.24003,25206.00000
Zone23, 157.86759, 590.86937, 498.93672, 223.29882, 595.67772,1006.04663, 594.21260, 435.20025, 306.70113, 826.71342, 549.93486, 912.36872,1023.88122,  71.58534, 110.98428, 351.70884,1203.46476,   0.00000, 179.93015, 292.83108,1163.95250,7280.34204,   0.00000, 287.50611, 139.98586,18804.00000
Zone24,   9.47694,  35.47045,  29.95164, 423.66752, 713.88303,1557.58007,  35.67115, 150.34178, 105.95121,1090.98836, 851.41935,  54.77036, 353.70412,  24.72946, 358.58289, 121.49932, 415.74202, 435.66494,  62.15764, 101.15974, 402.09234, 314.51698, 216.61997,   0.00000,  48.35871,7914.00000
Zone25, 277.29044,  66.34735,1162.61400,  62.10279, 468.98046, 590.35889, 383.96291, 773.08679, 579.25053,1561.37079, 106.60268,  73.72581,1818.81571, 578.68118,  27.22136,  68.17736, 233.28684, 933.88526,1383.58058,3769.63519, 541.25235, 176.48607, 121.55276,  55.73191,   0.00000,15814.00000
Trip Attraction Of Each Zone,6051.22738,7421.52813,16046.05785,10883.06820,22952.75303,28808.22317,8284.75723,14160.06180,11224.56543,29153.16986,17253.37128,5191.44775,26402.21997,7421.52813,4266.12824,3552.95095,14156.61233,12078.30850,10354.43739,25370.82936,22607.80634,23116.60271,16563.47789,9330.80808,14501.55902,367153.50000

Part Two: Traffic Capacity and Traffic Volume Comparison
LineCode,Transport Capacity,From Zone,To Zone,Traffic Volume,TransportCapacity-TrafficVolume, Result
Line1,57600.000000,1,7,2543.06891,55056.93109,Succeed
Line1,57600.000000,7,1,13584.70912,44015.29088,Succeed
Line1,57600.000000,7,13,13584.70912,44015.29088,Succeed
Line1,57600.000000,13,7,21777.21732,35822.78268,Succeed
Line1,57600.000000,13,19,21777.21732,35822.78268,Succeed
Line1,57600.000000,19,13,20398.60980,37201.39020,Succeed
Line1,57600.000000,19,25,20398.60980,37201.39020,Succeed
Line1,57600.000000,25,19,9616.95602,47983.04398,Succeed

Line2,14400.000000,21,17,20013.00000,-5613.00000,Fail.Traffic Capacity of Line2 is too small to operate the traffic volume of this edge
Line2,14400.000000,17,21,53054.39963,-38654.39963,Fail.Traffic Capacity of Line2 is too small to operate the traffic volume of this edge
Line2,14400.000000,17,13,53054.39963,-38654.39963,Fail.Traffic Capacity of Line2 is too small to operate the traffic volume of this edge
Line2,14400.000000,13,17,61800.08501,-47400.08501,Fail.Traffic Capacity of Line2 is too small to operate the traffic volume of this edge
Line2,14400.000000,13,9,61800.08501,-47400.08501,Fail.Traffic Capacity of Line2 is too small to operate the traffic volume of this edge
Line2,14400.000000,9,13,47999.00055,-33599.00055,Fail.Traffic Capacity of Line2 is too small to operate the traffic volume of this edge
Line2,14400.000000,9,5,47999.00055,-33599.00055,Fail.Traffic Capacity of Line2 is too small to operate the traffic volume of this edge
Line2,14400.000000,5,9,13234.17239,1165.82761,Succeed

Line3,84000.000000,1,2,1970.43109,82029.56891,Succeed
Line3,84000.000000,2,1,10982.90170,73017.09830,Succeed
Line3,84000.000000,2,3,10982.90170,73017.09830,Succeed
Line3,84000.000000,3,2,26462.33072,57537.66928,Succeed
Line3,84000.000000,3,9,26462.33072,57537.66928,Succeed
Line3,84000.000000,9,3,43024.47653,40975.52347,Succeed
Line3,84000.000000,9,14,43024.47653,40975.52347,Succeed
Line3,84000.000000,14,9,55377.62140,28622.37860,Succeed
Line3,84000.000000,14,20,55377.62140,28622.37860,Succeed
Line3,84000.000000,20,14,39561.84633,44438.15367,Succeed
Line3,84000.000000,20,25,39561.84633,44438.15367,Succeed
Line3,84000.000000,25,20,9854.56239,74145.43761,Succeed

Line4,96000.000000,2,7,5712.32866,90287.67134,Succeed
Line4,96000.000000,7,2,12949.22972,83050.77028,Succeed
Line4,96000.000000,7,12,12949.22972,83050.77028,Succeed
Line4,96000.000000,12,7,17007.12653,78992.87347,Succeed
Line4,96000.000000,12,17,17007.12653,78992.87347,Succeed
Line4,96000.000000,17,12,34757.93747,61242.06253,Succeed
Line4,96000.000000,17,22,34757.93747,61242.06253,Succeed
Line4,96000.000000,22,17,46191.23630,49808.76370,Succeed
Line4,96000.000000,22,23,46191.23630,49808.76370,Succeed
Line4,96000.000000,23,22,18803.00000,77197.00000,Succeed

Line5,153600.000000,5,4,13392.42109,140207.57891,Succeed
Line5,153600.000000,4,5,23281.87719,130318.12281,Succeed
Line5,153600.000000,4,7,23281.87719,130318.12281,Succeed
Line5,153600.000000,7,4,32036.49136,121563.50864,Succeed
Line5,153600.000000,7,6,32036.49136,121563.50864,Succeed
Line5,153600.000000,6,7,41757.45796,111842.54204,Succeed
Line5,153600.000000,6,11,41757.45796,111842.54204,Succeed
Line5,153600.000000,11,6,35393.82342,118206.17658,Succeed
Line5,153600.000000,11,17,35393.82342,118206.17658,Succeed
Line5,153600.000000,17,11,21477.38822,132122.61178,Succeed
Line5,153600.000000,17,24,21477.38822,132122.61178,Succeed
Line5,153600.000000,24,17,10165.52042,143434.47958,Succeed
Line5,153600.000000,24,15,10165.52042,143434.47958,Succeed
Line5,153600.000000,15,24,6903.91177,146696.08823,Succeed
Line5,153600.000000,15,5,6903.91177,146696.08823,Succeed
Line5,153600.000000,5,15,13392.42109,140207.57891,Succeed


Part Three: Financial Cost and Revenue
Establishment Cost Of the Whole Metro System (Roads+Stations+Vechicles),403295.36833
Operation Cost and Revenue of Metro Lines
LineCode,Operation Cost Per Day,Revenue Per Day,Income Per Day
1,27093.75831,69964.59414,42870.83583
2,15464.66343,203055.12679,187590.46336
3,50419.09377,172300.37598,121881.28221
4,146374.79452,98530.55548,-47844.23904
5,243815.24292,216503.98858,-27311.25434
Sum,483167.55295,760354.64097,277187.08803
